MessageId,SendTimestampTicks,ReceiveTimestampTicks,ConsumerId,ConsumerGroup
aa51959c-5b41-4da5-b6b5-47659122e3a1,639138690821776076,639138690821787898,04839e26-d11e-44ec-9ee9-1aafb2dacf06,0
de9ed0ea-b90d-434e-9130-76832e15199d,639138690821786075,639138690821790586,04839e26-d11e-44ec-9ee9-1aafb2dacf06,0
0fa464a6-4ded-49c9-931b-0ffdefc1b440,639138690821796075,639138690821833593,b1fa1ded-ed80-48d3-90fc-9fe54de97cf5,0
6b38dc8f-4ae9-4e0e-a63f-a37fb2a5c220,639138690821806069,639138690821833609,b1fa1ded-ed80-48d3-90fc-9fe54de97cf5,0
a973818d-8d7f-43ff-a89b-25ea63768f3c,639138690821816119,639138690821833612,b1fa1ded-ed80-48d3-90fc-9fe54de97cf5,0
ce1cd43a-e5fa-4111-993d-015bf797ad70,639138690821826090,639138690821833615,b1fa1ded-ed80-48d3-90fc-9fe54de97cf5,0
ae7003ce-5f4b-4aa7-925c-f091f2ba7f9b,639138690821836079,639138690821899328,e706fc53-34b5-4294-aba6-b1d6b6d82cb4,0
462fd7a1-8d9f-4836-93a6-6fbe6a86107a,639138690821846105,639138690821899365,e706fc53-34b5-4294-aba6-b1d6b6d82cb4,0
6fbec818-169f-4f4d-a914-39d572203e71,639138690821856074,639138690821899371,e706fc53-34b5-4294-aba6-b1d6b6d82cb4,0
9c4ab346-446f-4734-bc32-3a05a55facde,639138690821866068,639138690821899376,e706fc53-34b5-4294-aba6-b1d6b6d82cb4,0
48cd36fc-74f4-40ef-a8a7-fea3c8309d37,639138690821876091,639138690821899379,e706fc53-34b5-4294-aba6-b1d6b6d82cb4,0
b27e4834-88ab-4d5f-bfa6-271b21168d83,639138690821886068,639138690821899381,e706fc53-34b5-4294-aba6-b1d6b6d82cb4,0
9b20f52b-d7b6-4fcc-b0d8-3f4a3817282b,639138690821896093,639138690821901973,e706fc53-34b5-4294-aba6-b1d6b6d82cb4,0
6aa4dd9d-cf0d-4bf6-8652-ad3e0d5f1ab7,639138690821906109,639138690821956624,e706fc53-34b5-4294-aba6-b1d6b6d82cb4,0
3dd7eaf0-fd34-429f-90ba-6c1fcd634452,639138690821916076,639138690821956668,e706fc53-34b5-4294-aba6-b1d6b6d82cb4,0
fe4c22b2-676f-4af7-80d2-698c6298c5e8,639138690821926072,639138690821956682,e706fc53-34b5-4294-aba6-b1d6b6d82cb4,0
67f1b45b-0772-408d-8ecf-e92dcd941454,639138690821936071,639138690821956690,e706fc53-34b5-4294-aba6-b1d6b6d82cb4,0
