MessageId,SendTimestampTicks,ReceiveTimestampTicks,ConsumerId,ConsumerGroup
ed3b4404-65ec-41af-9246-6008339c7bc8,639138637924799433,639138637924890744,6194cf18-534e-43e8-bfc3-68b0ff956b1f,0
2b605450-3494-4b2a-af6c-4d7b5d0acb3b,639138637924841047,639138637924886636,76319e9d-3d1f-4c3d-8411-29baecb35c9c,1
d99cd50c-5dcd-4b61-bec3-c051e1a582d8,639138637924851575,639138637924898737,6194cf18-534e-43e8-bfc3-68b0ff956b1f,0
6df68307-29dd-45d7-898e-9996414c34d3,639138637924862777,639138637924893842,76319e9d-3d1f-4c3d-8411-29baecb35c9c,1
de82ea1a-81d8-482a-9206-ccda9f357225,639138637924872744,639138637924898871,6194cf18-534e-43e8-bfc3-68b0ff956b1f,0
9559ac00-b9eb-4446-b33b-ceb95c184650,639138637924882722,639138637924894008,76319e9d-3d1f-4c3d-8411-29baecb35c9c,1
404ad8b7-aa4d-40e3-833c-af7211e9a446,639138637924892720,639138637924901630,6194cf18-534e-43e8-bfc3-68b0ff956b1f,0
01667822-b9c9-485e-8fc7-ca3026a24b13,639138637924902745,639138637924915527,76319e9d-3d1f-4c3d-8411-29baecb35c9c,1
1529eb48-6aa9-45ca-930a-7a709be0ee50,639138637924912719,639138637924919492,6194cf18-534e-43e8-bfc3-68b0ff956b1f,0
0e9b8669-3374-41d1-9a99-6e4baf3b0ab7,639138637924922771,639138637924926267,76319e9d-3d1f-4c3d-8411-29baecb35c9c,1
531a5775-51de-404f-a981-50acda5aa752,639138637924932711,639138637924935410,6194cf18-534e-43e8-bfc3-68b0ff956b1f,0
b15846fe-a0c4-423d-9fd8-8ad594c917ac,639138637924942710,639138637924945943,76319e9d-3d1f-4c3d-8411-29baecb35c9c,1
356ce4fa-4ddc-4212-b442-353862b46fd0,639138637924952748,639138637924955663,6194cf18-534e-43e8-bfc3-68b0ff956b1f,0
a8d1ce4a-5981-49f0-9f7d-710ef823866d,639138637924962709,639138637924964825,76319e9d-3d1f-4c3d-8411-29baecb35c9c,1
494b1e6f-f8cf-4678-9135-28308b191668,639138637924972708,639138637924984165,6194cf18-534e-43e8-bfc3-68b0ff956b1f,0
d804d659-5965-4e3a-8f14-5471f61b077f,639138637924982763,639138637924986258,76319e9d-3d1f-4c3d-8411-29baecb35c9c,1
2a5237fb-3682-4dee-a616-5830ecf19575,639138637924992730,639138637924996310,6194cf18-534e-43e8-bfc3-68b0ff956b1f,0
38457afa-a21a-4929-8c22-40dd59889273,639138637925002766,639138637925005256,76319e9d-3d1f-4c3d-8411-29baecb35c9c,1
e89405b4-5ec3-45c1-a63f-eecf47d4e8eb,639138637925012710,639138637925015435,6194cf18-534e-43e8-bfc3-68b0ff956b1f,0
3bd9f87f-a44a-4710-a93e-c68cbca1695c,639138637925022758,639138637925026040,76319e9d-3d1f-4c3d-8411-29baecb35c9c,1
db1889bf-6ba6-475b-ba08-c01f80d86937,639138637925032778,639138637925035453,6194cf18-534e-43e8-bfc3-68b0ff956b1f,0
611d3b78-b870-40a0-9428-8c8872d459ef,639138637925042750,639138637925045178,76319e9d-3d1f-4c3d-8411-29baecb35c9c,1
c904bb45-02bf-4b68-a131-1ffd32b2151e,639138637925052782,639138637925058635,6194cf18-534e-43e8-bfc3-68b0ff956b1f,0
d2499a2b-9bde-4f61-afc0-57c8b1920b77,639138637925062770,639138637925069574,76319e9d-3d1f-4c3d-8411-29baecb35c9c,1
ed595a56-bf4c-43d8-86c8-727475aa8e48,639138637925072758,639138637925108099,6194cf18-534e-43e8-bfc3-68b0ff956b1f,0
aa924ecc-2358-4e16-a6d9-9b29471842e5,639138637925082789,639138637925108153,76319e9d-3d1f-4c3d-8411-29baecb35c9c,1
20d122e5-a099-4870-bc32-a9fc45b73468,639138637925092763,639138637925108320,6194cf18-534e-43e8-bfc3-68b0ff956b1f,0
a47253a8-c8e6-4557-b834-6d7cd8c60f00,639138637925102783,639138637925108678,76319e9d-3d1f-4c3d-8411-29baecb35c9c,1
ea52359b-0409-43f4-a3bf-12e2df3f68c9,639138637925112844,639138637925117746,6194cf18-534e-43e8-bfc3-68b0ff956b1f,0
cc599814-b4e8-4ad1-9120-dcca510fb4c2,639138637925122827,639138637925130146,76319e9d-3d1f-4c3d-8411-29baecb35c9c,1
f747b41f-c21d-4d44-b1c2-177be11a35c3,639138637925132850,639138637925135627,6194cf18-534e-43e8-bfc3-68b0ff956b1f,0
53520eaa-aa72-4a22-90a3-f707927139c0,639138637925142854,639138637925145560,76319e9d-3d1f-4c3d-8411-29baecb35c9c,1
c116c019-96b2-4eea-b801-c1cc8acb68b5,639138637925152814,639138637925154952,6194cf18-534e-43e8-bfc3-68b0ff956b1f,0
146d1a73-a713-435f-bb30-a7b7bb91d52d,639138637925162810,639138637925164461,76319e9d-3d1f-4c3d-8411-29baecb35c9c,1
30b3e289-15a6-4beb-a510-c0747b9d2d27,639138637925172810,639138637925174376,6194cf18-534e-43e8-bfc3-68b0ff956b1f,0
e26d7efd-d40f-455e-bce9-b3de78d9108f,639138637925182810,639138637925184316,76319e9d-3d1f-4c3d-8411-29baecb35c9c,1
b4de229f-e57b-4c83-8ebc-a0bab5ce52b7,639138637925192810,639138637925194305,6194cf18-534e-43e8-bfc3-68b0ff956b1f,0
